Circuit,Date,Excel Time,Value,Notes,Timezone,Year,Month,Day,Hour,Minute,Buffer,D1Limit,D2Limit,D3Limit,DemandLimit
B,2024-05-07 17:54:32-04:00,45419.7462,3574,,EDT,2024,5,7,17,54,75,4720,4870,5020,D0
A,2024-05-07 17:54:48-04:00,45419.74639,5033,,EDT,2024,5,7,17,54,150,5500,5800,6100,D0
B,2024-05-07 18:09:33-04:00,45419.75663,3702,,EDT,2024,5,7,18,9,75,4720,4870,5020,D0
A,2024-05-07 18:09:49-04:00,45419.75682,5147,,EDT,2024,5,7,18,9,150,5500,5800,6100,D0
B,2024-05-07 18:24:34-04:00,45419.76706,3613,,EDT,2024,5,7,18,24,75,4720,4870,5020,D0
B,2024-05-07 18:24:34-04:00,45419.76706,3613,,EDT,2024,5,7,18,24,75,4720,4870,5020,D0
A,2024-05-07 18:24:50-04:00,45419.76725,5175,,EDT,2024,5,7,18,24,150,5500,5800,6100,D0
B,2024-05-07 18:39:35-04:00,45419.77749,3764,,EDT,2024,5,7,18,39,75,4720,4870,5020,D0
A,2024-05-07 18:39:51-04:00,45419.77767,5346,,EDT,2024,5,7,18,39,150,5500,5800,6100,D0
A,2024-05-07 18:39:51-04:00,45419.77767,5346,,EDT,2024,5,7,18,39,150,5500,5800,6100,D0
B,2024-05-07 18:54:36-04:00,45419.78792,3771,,EDT,2024,5,7,18,54,75,4720,4870,5020,D0
A,2024-05-07 18:54:52-04:00,45419.7881,5343,,EDT,2024,5,7,18,54,150,5500,5800,6100,D0
B,2024-05-07 19:09:37-04:00,45419.79834,3838,,EDT,2024,5,7,19,9,75,4720,4870,5020,D0
A,2024-05-07 19:09:53-04:00,45419.79853,5399,,EDT,2024,5,7,19,9,150,5500,5800,6100,D0
B,2024-05-07 19:24:38-04:00,45419.80877,3922,,EDT,2024,5,7,19,24,75,4720,4870,5020,D0
A,2024-05-07 19:24:54-04:00,45419.80896,5438,,EDT,2024,5,7,19,24,150,5500,5800,6100,D0
A,2024-05-07 19:24:54-04:00,45419.80896,5438,,EDT,2024,5,7,19,24,150,5500,5800,6100,D0
B,2024-05-07 19:39:39-04:00,45419.8192,3949,,EDT,2024,5,7,19,39,75,4720,4870,5020,D0
A,2024-05-07 19:39:55-04:00,45419.81939,4979,,EDT,2024,5,7,19,39,150,5500,5800,6100,D0
B,2024-05-07 19:54:40-04:00,45419.82963,3882,,EDT,2024,5,7,19,54,75,4720,4870,5020,D0
A,2024-05-07 19:54:56-04:00,45419.82981,5072,,EDT,2024,5,7,19,54,150,5500,5800,6100,D0
B,2024-05-07 20:09:41-04:00,45419.84006,4019,,EDT,2024,5,7,20,9,75,4720,4870,5020,D0
A,2024-05-07 20:09:57-04:00,45419.84024,4657,,EDT,2024,5,7,20,9,150,5500,5800,6100,D0
B,2024-05-07 20:24:42-04:00,45419.85049,4148,,EDT,2024,5,7,20,24,75,4720,4870,5020,D0
A,2024-05-07 20:24:58-04:00,45419.85067,4893,,EDT,2024,5,7,20,24,150,5500,5800,6100,D0
B,2024-05-07 20:39:43-04:00,45419.86091,4151,,EDT,2024,5,7,20,39,75,4720,4870,5020,D0
A,2024-05-07 20:39:59-04:00,45419.8611,4782,,EDT,2024,5,7,20,39,150,5500,5800,6100,D0
B,2024-05-07 20:54:44-04:00,45419.87134,4164,,EDT,2024,5,7,20,54,75,4720,4870,5020,D0
A,2024-05-07 20:55:00-04:00,45419.87153,4857,,EDT,2024,5,7,20,55,150,5500,5800,6100,D0
B,2024-05-07 21:09:45-04:00,45419.88177,4216,,EDT,2024,5,7,21,9,75,4720,4870,5020,D0
A,2024-05-07 21:10:01-04:00,45419.88196,4903,,EDT,2024,5,7,21,10,150,5500,5800,6100,D0
B,2024-05-07 21:24:46-04:00,45419.8922,4214,,EDT,2024,5,7,21,24,75,4720,4870,5020,D0
A,2024-05-07 21:25:02-04:00,45419.89238,4937,,EDT,2024,5,7,21,25,150,5500,5800,6100,D0
B,2024-05-07 21:39:47-04:00,45419.90263,4193,,EDT,2024,5,7,21,39,75,4720,4870,5020,D0
A,2024-05-07 21:40:03-04:00,45419.90281,4897,,EDT,2024,5,7,21,40,150,5500,5800,6100,D0
B,2024-05-07 21:54:48-04:00,45419.91306,4090,,EDT,2024,5,7,21,54,75,4720,4870,5020,D0
A,2024-05-07 21:55:04-04:00,45419.91324,4851,,EDT,2024,5,7,21,55,150,5500,5800,6100,D0
B,2024-05-07 22:09:49-04:00,45419.92348,4048,,EDT,2024,5,7,22,9,75,4720,4870,5020,D0
A,2024-05-07 22:10:05-04:00,45419.92367,4939,,EDT,2024,5,7,22,10,150,5500,5800,6100,D0
B,2024-05-07 22:24:50-04:00,45419.93391,4070,,EDT,2024,5,7,22,24,75,4720,4870,5020,D0
A,2024-05-07 22:25:06-04:00,45419.9341,4890,,EDT,2024,5,7,22,25,150,5500,5800,6100,D0
B,2024-05-07 22:39:51-04:00,45419.94434,4067,,EDT,2024,5,7,22,39,75,4720,4870,5020,D0
A,2024-05-07 22:40:07-04:00,45419.94453,4791,,EDT,2024,5,7,22,40,150,5500,5800,6100,D0
B,2024-05-07 22:54:52-04:00,45419.95477,4066,,EDT,2024,5,7,22,54,75,4720,4870,5020,D0
A,2024-05-07 22:55:08-04:00,45419.95495,4600,,EDT,2024,5,7,22,55,150,5500,5800,6100,D0
B,2024-05-07 23:09:53-04:00,45419.9652,4032,,EDT,2024,5,7,23,9,75,4720,4870,5020,D0
A,2024-05-07 23:10:09-04:00,45419.96538,4531,,EDT,2024,5,7,23,10,150,5500,5800,6100,D0
B,2024-05-07 23:24:54-04:00,45419.97563,4051,,EDT,2024,5,7,23,24,75,4720,4870,5020,D0
B,2024-05-07 23:24:54-04:00,45419.97563,4051,,EDT,2024,5,7,23,24,75,4720,4870,5020,D0
A,2024-05-07 23:25:10-04:00,45419.97581,4437,,EDT,2024,5,7,23,25,150,5500,5800,6100,D0
B,2024-05-07 23:39:55-04:00,45419.98605,3957,,EDT,2024,5,7,23,39,75,4720,4870,5020,D0
A,2024-05-07 23:40:11-04:00,45419.98624,4451,,EDT,2024,5,7,23,40,150,5500,5800,6100,D0
B,2024-05-07 23:54:56-04:00,45419.99648,3909,,EDT,2024,5,7,23,54,75,4720,4870,5020,D0
A,2024-05-07 23:55:12-04:00,45419.99667,4464,,EDT,2024,5,7,23,55,150,5500,5800,6100,D0
B,2024-05-08 00:09:57-04:00,45420.00691,3946,,EDT,2024,5,8,0,9,75,4720,4870,5020,D0
A,2024-05-08 00:10:13-04:00,45420.00709,4434,,EDT,2024,5,8,0,10,150,5500,5800,6100,D0
B,2024-05-08 00:24:58-04:00,45420.01734,3973,,EDT,2024,5,8,0,24,75,4720,4870,5020,D0
A,2024-05-08 00:25:14-04:00,45420.01752,4452,,EDT,2024,5,8,0,25,150,5500,5800,6100,D0
B,2024-05-08 00:39:59-04:00,45420.02777,3951,,EDT,2024,5,8,0,39,75,4720,4870,5020,D0
A,2024-05-08 00:40:15-04:00,45420.02795,4498,,EDT,2024,5,8,0,40,150,5500,5800,6100,D0
B,2024-05-08 00:55:00-04:00,45420.03819,3925,,EDT,2024,5,8,0,55,75,4720,4870,5020,D0
A,2024-05-08 00:55:16-04:00,45420.03838,4499,,EDT,2024,5,8,0,55,150,5500,5800,6100,D0
B,2024-05-08 01:10:01-04:00,45420.04862,3919,,EDT,2024,5,8,1,10,75,4720,4870,5020,D0
A,2024-05-08 01:10:17-04:00,45420.04881,4422,,EDT,2024,5,8,1,10,150,5500,5800,6100,D0
B,2024-05-08 01:25:02-04:00,45420.05905,3905,,EDT,2024,5,8,1,25,75,4720,4870,5020,D0
A,2024-05-08 01:25:18-04:00,45420.05924,4511,,EDT,2024,5,8,1,25,150,5500,5800,6100,D0
B,2024-05-08 01:40:03-04:00,45420.06948,3856,,EDT,2024,5,8,1,40,75,4720,4870,5020,D0
A,2024-05-08 01:40:19-04:00,45420.06966,4450,,EDT,2024,5,8,1,40,150,5500,5800,6100,D0
B,2024-05-08 01:55:04-04:00,45420.07991,3880,,EDT,2024,5,8,1,55,75,4720,4870,5020,D0
A,2024-05-08 01:55:20-04:00,45420.08009,4487,,EDT,2024,5,8,1,55,150,5500,5800,6100,D0
B,2024-05-08 02:10:05-04:00,45420.09034,3846,,EDT,2024,5,8,2,10,75,4720,4870,5020,D0
A,2024-05-08 02:10:21-04:00,45420.09052,4428,,EDT,2024,5,8,2,10,150,5500,5800,6100,D0
B,2024-05-08 02:25:06-04:00,45420.10076,3905,,EDT,2024,5,8,2,25,75,4720,4870,5020,D0
A,2024-05-08 02:25:22-04:00,45420.10095,4322,,EDT,2024,5,8,2,25,150,5500,5800,6100,D0
B,2024-05-08 02:40:07-04:00,45420.11119,3738,,EDT,2024,5,8,2,40,75,4720,4870,5020,D0
A,2024-05-08 02:40:23-04:00,45420.11138,4368,,EDT,2024,5,8,2,40,150,5500,5800,6100,D0
B,2024-05-08 02:55:08-04:00,45420.12162,3731,,EDT,2024,5,8,2,55,75,4720,4870,5020,D0
A,2024-05-08 02:55:24-04:00,45420.12181,4194,,EDT,2024,5,8,2,55,150,5500,5800,6100,D0
B,2024-05-08 03:10:09-04:00,45420.13205,3734,,EDT,2024,5,8,3,10,75,4720,4870,5020,D0
A,2024-05-08 03:10:25-04:00,45420.13223,4265,,EDT,2024,5,8,3,10,150,5500,5800,6100,D0
B,2024-05-08 03:25:10-04:00,45420.14248,3740,,EDT,2024,5,8,3,25,75,4720,4870,5020,D0
A,2024-05-08 03:25:26-04:00,45420.14266,4284,,EDT,2024,5,8,3,25,150,5500,5800,6100,D0
B,2024-05-08 03:40:11-04:00,45420.15291,3760,,EDT,2024,5,8,3,40,75,4720,4870,5020,D0
A,2024-05-08 03:40:27-04:00,45420.15309,4281,,EDT,2024,5,8,3,40,150,5500,5800,6100,D0
B,2024-05-08 03:55:12-04:00,45420.16333,3718,,EDT,2024,5,8,3,55,75,4720,4870,5020,D0
A,2024-05-08 03:55:28-04:00,45420.16352,4231,,EDT,2024,5,8,3,55,150,5500,5800,6100,D0
B,2024-05-08 04:10:14-04:00,45420.17377,3690,,EDT,2024,5,8,4,10,75,4720,4870,5020,D0
A,2024-05-08 04:10:30-04:00,45420.17396,4166,,EDT,2024,5,8,4,10,150,5500,5800,6100,D0
B,2024-05-08 04:25:15-04:00,45420.1842,3710,,EDT,2024,5,8,4,25,75,4720,4870,5020,D0
A,2024-05-08 04:25:31-04:00,45420.18439,4054,,EDT,2024,5,8,4,25,150,5500,5800,6100,D0
B,2024-05-08 04:40:16-04:00,45420.19463,3668,,EDT,2024,5,8,4,40,75,4720,4870,5020,D0
A,2024-05-08 04:40:32-04:00,45420.19481,4040,,EDT,2024,5,8,4,40,150,5500,5800,6100,D0
B,2024-05-08 04:55:17-04:00,45420.20506,3619,,EDT,2024,5,8,4,55,75,4720,4870,5020,D0
A,2024-05-08 04:55:33-04:00,45420.20524,4002,,EDT,2024,5,8,4,55,150,5500,5800,6100,D0
B,2024-05-08 05:10:18-04:00,45420.21549,3685,,EDT,2024,5,8,5,10,75,4720,4870,5020,D0
A,2024-05-08 05:10:34-04:00,45420.21567,4093,,EDT,2024,5,8,5,10,150,5500,5800,6100,D0
B,2024-05-08 05:25:19-04:00,45420.22591,3665,,EDT,2024,5,8,5,25,75,4720,4870,5020,D0
A,2024-05-08 05:25:35-04:00,45420.2261,4024,,EDT,2024,5,8,5,25,150,5500,5800,6100,D0
B,2024-05-08 05:40:20-04:00,45420.23634,3706,,EDT,2024,5,8,5,40,75,4720,4870,5020,D0
A,2024-05-08 05:40:36-04:00,45420.23653,4158,,EDT,2024,5,8,5,40,150,5500,5800,6100,D0
B,2024-05-08 05:55:21-04:00,45420.24677,3661,,EDT,2024,5,8,5,55,75,4720,4870,5020,D0
A,2024-05-08 05:55:37-04:00,45420.24696,4092,,EDT,2024,5,8,5,55,150,5500,5800,6100,D0
B,2024-05-08 06:10:22-04:00,45420.2572,3651,,EDT,2024,5,8,6,10,75,4720,4870,5020,D0
A,2024-05-08 06:10:38-04:00,45420.25738,4025,,EDT,2024,5,8,6,10,150,5500,5800,6100,D0
B,2024-05-08 06:25:23-04:00,45420.26763,3632,,EDT,2024,5,8,6,25,75,4720,4870,5020,D0
A,2024-05-08 06:25:39-04:00,45420.26781,4055,,EDT,2024,5,8,6,25,150,5500,5800,6100,D0
B,2024-05-08 06:40:24-04:00,45420.27806,3638,,EDT,2024,5,8,6,40,75,4720,4870,5020,D0
A,2024-05-08 06:40:40-04:00,45420.27824,4089,,EDT,2024,5,8,6,40,150,5500,5800,6100,D0
B,2024-05-08 06:55:25-04:00,45420.28848,3609,,EDT,2024,5,8,6,55,75,4720,4870,5020,D0
A,2024-05-08 06:55:41-04:00,45420.28867,4083,,EDT,2024,5,8,6,55,150,5500,5800,6100,D0
B,2024-05-08 07:10:26-04:00,45420.29891,3662,,EDT,2024,5,8,7,10,75,4720,4870,5020,D0
A,2024-05-08 07:10:42-04:00,45420.2991,4111,,EDT,2024,5,8,7,10,150,5500,5800,6100,D0
B,2024-05-08 07:25:27-04:00,45420.30934,3602,,EDT,2024,5,8,7,25,75,4720,4870,5020,D0
A,2024-05-08 07:25:43-04:00,45420.30953,4158,,EDT,2024,5,8,7,25,150,5500,5800,6100,D0
B,2024-05-08 07:40:28-04:00,45420.31977,3556,,EDT,2024,5,8,7,40,75,4720,4870,5020,D0
A,2024-05-08 07:40:44-04:00,45420.31995,4282,,EDT,2024,5,8,7,40,150,5500,5800,6100,D0
B,2024-05-08 07:55:29-04:00,45420.3302,3413,,EDT,2024,5,8,7,55,75,4720,4870,5020,D0
A,2024-05-08 07:55:45-04:00,45420.33038,4546,,EDT,2024,5,8,7,55,150,5500,5800,6100,D0
B,2024-05-08 08:10:30-04:00,45420.34063,3558,,EDT,2024,5,8,8,10,75,4720,4870,5020,D0
A,2024-05-08 08:10:46-04:00,45420.34081,4448,,EDT,2024,5,8,8,10,150,5500,5800,6100,D0
B,2024-05-08 08:25:31-04:00,45420.35105,3325,,EDT,2024,5,8,8,25,75,4720,4870,5020,D0
A,2024-05-08 08:25:47-04:00,45420.35124,4652,,EDT,2024,5,8,8,25,150,5500,5800,6100,D0
B,2024-05-08 08:40:32-04:00,45420.36148,3341,,EDT,2024,5,8,8,40,75,4720,4870,5020,D0
A,2024-05-08 08:40:48-04:00,45420.36167,4611,,EDT,2024,5,8,8,40,150,5500,5800,6100,D0
B,2024-05-08 08:55:33-04:00,45420.37191,3359,,EDT,2024,5,8,8,55,75,4720,4870,5020,D0
A,2024-05-08 08:55:49-04:00,45420.37209,4646,,EDT,2024,5,8,8,55,150,5500,5800,6100,D0
B,2024-05-08 09:10:34-04:00,45420.38234,3449,,EDT,2024,5,8,9,10,75,4720,4870,5020,D0
A,2024-05-08 09:10:50-04:00,45420.38252,4496,,EDT,2024,5,8,9,10,150,5500,5800,6100,D0
B,2024-05-08 09:25:35-04:00,45420.39277,3166,,EDT,2024,5,8,9,25,75,4720,4870,5020,D0
A,2024-05-08 09:25:51-04:00,45420.39295,4708,,EDT,2024,5,8,9,25,150,5500,5800,6100,D0
B,2024-05-08 09:40:36-04:00,45420.40319,3056,,EDT,2024,5,8,9,40,75,4720,4870,5020,D0
A,2024-05-08 09:40:52-04:00,45420.40338,4653,,EDT,2024,5,8,9,40,150,5500,5800,6100,D0
B,2024-05-08 09:55:37-04:00,45420.41362,3076,,EDT,2024,5,8,9,55,75,4720,4870,5020,D0
A,2024-05-08 09:55:53-04:00,45420.41381,4664,,EDT,2024,5,8,9,55,150,5500,5800,6100,D0
B,2024-05-08 10:10:38-04:00,45420.42405,2878,,EDT,2024,5,8,10,10,75,4720,4870,5020,D0
A,2024-05-08 10:10:54-04:00,45420.42424,4559,,EDT,2024,5,8,10,10,150,5500,5800,6100,D0
B,2024-05-08 10:25:39-04:00,45420.43448,2885,,EDT,2024,5,8,10,25,75,4720,4870,5020,D0
A,2024-05-08 10:25:55-04:00,45420.43466,4599,,EDT,2024,5,8,10,25,150,5500,5800,6100,D0
B,2024-05-08 10:40:40-04:00,45420.44491,2794,,EDT,2024,5,8,10,40,75,4720,4870,5020,D0
A,2024-05-08 10:40:56-04:00,45420.44509,4641,,EDT,2024,5,8,10,40,150,5500,5800,6100,D0
B,2024-05-08 10:55:41-04:00,45420.45534,2916,,EDT,2024,5,8,10,55,75,4720,4870,5020,D0
A,2024-05-08 10:55:57-04:00,45420.45552,4669,,EDT,2024,5,8,10,55,150,5500,5800,6100,D0
B,2024-05-08 11:10:42-04:00,45420.46576,2959,,EDT,2024,5,8,11,10,75,4720,4870,5020,D0
A,2024-05-08 11:10:58-04:00,45420.46595,4502,,EDT,2024,5,8,11,10,150,5500,5800,6100,D0
B,2024-05-08 11:25:43-04:00,45420.47619,2947,,EDT,2024,5,8,11,25,75,4720,4870,5020,D0
A,2024-05-08 11:25:59-04:00,45420.47638,4540,,EDT,2024,5,8,11,25,150,5500,5800,6100,D0
B,2024-05-08 11:40:44-04:00,45420.48662,2924,,EDT,2024,5,8,11,40,75,4720,4870,5020,D0
A,2024-05-08 11:41:00-04:00,45420.48681,4487,,EDT,2024,5,8,11,41,150,5500,5800,6100,D0
B,2024-05-08 11:55:45-04:00,45420.49705,2971,,EDT,2024,5,8,11,55,75,4720,4870,5020,D0
A,2024-05-08 11:56:01-04:00,45420.49723,4445,,EDT,2024,5,8,11,56,150,5500,5800,6100,D0
B,2024-05-08 12:10:46-04:00,45420.50748,3012,,EDT,2024,5,8,12,10,75,4720,4870,5020,D0
A,2024-05-08 12:11:02-04:00,45420.50766,4458,,EDT,2024,5,8,12,11,150,5500,5800,6100,D0
B,2024-05-08 12:25:47-04:00,45420.51791,3067,,EDT,2024,5,8,12,25,75,4720,4870,5020,D0
A,2024-05-08 12:26:03-04:00,45420.51809,4508,,EDT,2024,5,8,12,26,150,5500,5800,6100,D0
B,2024-05-08 12:40:48-04:00,45420.52833,2989,,EDT,2024,5,8,12,40,75,4720,4870,5020,D0
A,2024-05-08 12:41:04-04:00,45420.52852,4497,,EDT,2024,5,8,12,41,150,5500,5800,6100,D0
B,2024-05-08 12:55:49-04:00,45420.53876,2868,,EDT,2024,5,8,12,55,75,4720,4870,5020,D0
A,2024-05-08 12:56:05-04:00,45420.53895,4536,,EDT,2024,5,8,12,56,150,5500,5800,6100,D0
B,2024-05-08 13:10:50-04:00,45420.54919,2976,,EDT,2024,5,8,13,10,75,4720,4870,5020,D0
A,2024-05-08 13:11:06-04:00,45420.54938,4533,,EDT,2024,5,8,13,11,150,5500,5800,6100,D0
B,2024-05-08 13:25:51-04:00,45420.55962,2905,,EDT,2024,5,8,13,25,75,4720,4870,5020,D0
A,2024-05-08 13:26:07-04:00,45420.5598,4604,,EDT,2024,5,8,13,26,150,5500,5800,6100,D0
B,2024-05-08 13:40:52-04:00,45420.57005,3014,,EDT,2024,5,8,13,40,75,4720,4870,5020,D0
A,2024-05-08 13:41:08-04:00,45420.57023,4499,,EDT,2024,5,8,13,41,150,5500,5800,6100,D0
B,2024-05-08 13:55:53-04:00,45420.58047,3034,,EDT,2024,5,8,13,55,75,4720,4870,5020,D0
A,2024-05-08 13:56:09-04:00,45420.58066,4410,,EDT,2024,5,8,13,56,150,5500,5800,6100,D0
B,2024-05-08 14:10:54-04:00,45420.5909,2973,,EDT,2024,5,8,14,10,75,4720,4870,5020,D0
A,2024-05-08 14:11:10-04:00,45420.59109,4535,,EDT,2024,5,8,14,11,150,5500,5800,6100,D0
B,2024-05-08 14:25:55-04:00,45420.60133,2972,,EDT,2024,5,8,14,25,75,4720,4870,5020,D0
A,2024-05-08 14:26:11-04:00,45420.60152,5333,,EDT,2024,5,8,14,26,150,5500,5800,6100,D0
B,2024-05-08 14:40:56-04:00,45420.61176,2932,,EDT,2024,5,8,14,40,75,4720,4870,5020,D0
A,2024-05-08 14:41:12-04:00,45420.61194,5263,,EDT,2024,5,8,14,41,150,5500,5800,6100,D0
B,2024-05-08 14:55:57-04:00,45420.62219,2862,,EDT,2024,5,8,14,55,75,4720,4870,5020,D0
A,2024-05-08 14:56:13-04:00,45420.62237,5012,,EDT,2024,5,8,14,56,150,5500,5800,6100,D0
B,2024-05-08 15:10:58-04:00,45420.63262,2770,,EDT,2024,5,8,15,10,75,4720,4870,5020,D0
A,2024-05-08 15:11:14-04:00,45420.6328,4628,,EDT,2024,5,8,15,11,150,5500,5800,6100,D0
B,2024-05-08 15:25:59-04:00,45420.64304,3579,,EDT,2024,5,8,15,25,75,4720,4870,5020,D0
A,2024-05-08 15:26:15-04:00,45420.64323,5611,,EDT,2024,5,8,15,26,150,5500,5800,6100,D1
B,2024-05-08 15:41:00-04:00,45420.65347,3617,,EDT,2024,5,8,15,41,75,4720,4870,5020,D0
A,2024-05-08 15:41:16-04:00,45420.65366,5525,,EDT,2024,5,8,15,41,150,5500,5800,6100,D1
B,2024-05-08 15:56:01-04:00,45420.6639,3952,,EDT,2024,5,8,15,56,75,4720,4870,5020,D0
A,2024-05-08 15:56:17-04:00,45420.66409,5643,,EDT,2024,5,8,15,56,150,5500,5800,6100,D1
B,2024-05-08 16:11:02-04:00,45420.67433,3976,,EDT,2024,5,8,16,11,75,4720,4870,5020,D0
A,2024-05-08 16:11:18-04:00,45420.67451,5678,,EDT,2024,5,8,16,11,150,5500,5800,6100,D1
B,2024-05-08 16:26:03-04:00,45420.68476,3960,,EDT,2024,5,8,16,26,75,4720,4870,5020,D0
A,2024-05-08 16:26:19-04:00,45420.68494,5479,,EDT,2024,5,8,16,26,150,5500,5800,6100,D1
B,2024-05-08 16:41:04-04:00,45420.69519,3928,,EDT,2024,5,8,16,41,75,4720,4870,5020,D0
A,2024-05-08 16:41:20-04:00,45420.69537,5402,,EDT,2024,5,8,16,41,150,5500,5800,6100,D1
B,2024-05-08 16:56:05-04:00,45420.70561,3431,,EDT,2024,5,8,16,56,75,4720,4870,5020,D0
A,2024-05-08 16:56:21-04:00,45420.7058,5001,,EDT,2024,5,8,16,56,150,5500,5800,6100,D0
B,2024-05-08 17:11:06-04:00,45420.71604,3448,,EDT,2024,5,8,17,11,75,4720,4870,5020,D0
A,2024-05-08 17:11:22-04:00,45420.71623,4269,,EDT,2024,5,8,17,11,150,5500,5800,6100,D0
B,2024-05-08 17:26:07-04:00,45420.72647,3173,,EDT,2024,5,8,17,26,75,4720,4870,5020,D0
A,2024-05-08 17:26:23-04:00,45420.72666,4545,,EDT,2024,5,8,17,26,150,5500,5800,6100,D0
B,2024-05-08 17:41:08-04:00,45420.7369,3723,,EDT,2024,5,8,17,41,75,4720,4870,5020,D0
A,2024-05-08 17:41:24-04:00,45420.73708,5032,,EDT,2024,5,8,17,41,150,5500,5800,6100,D0
A,2024-05-08 17:41:24-04:00,45420.73708,5032,,EDT,2024,5,8,17,41,150,5500,5800,6100,D0
B,2024-05-08 17:56:09-04:00,45420.74733,4026,,EDT,2024,5,8,17,56,75,4720,4870,5020,D0
A,2024-05-08 17:56:25-04:00,45420.74751,5322,,EDT,2024,5,8,17,56,150,5500,5800,6100,D0
B,2024-05-08 18:11:10-04:00,45420.75775,3993,,EDT,2024,5,8,18,11,75,4720,4870,5020,D0
A,2024-05-08 18:11:26-04:00,45420.75794,5314,,EDT,2024,5,8,18,11,150,5500,5800,6100,D0
B,2024-05-08 18:26:11-04:00,45420.76818,3886,,EDT,2024,5,8,18,26,75,4720,4870,5020,D0
A,2024-05-08 18:26:27-04:00,45420.76837,5162,,EDT,2024,5,8,18,26,150,5500,5800,6100,D0
B,2024-05-08 18:41:12-04:00,45420.77861,3823,,EDT,2024,5,8,18,41,75,4720,4870,5020,D0
B,2024-05-08 18:41:12-04:00,45420.77861,3823,,EDT,2024,5,8,18,41,75,4720,4870,5020,D0
A,2024-05-08 18:41:28-04:00,45420.7788,5167,,EDT,2024,5,8,18,41,150,5500,5800,6100,D0
A,2024-05-08 18:41:28-04:00,45420.7788,5167,,EDT,2024,5,8,18,41,150,5500,5800,6100,D0
B,2024-05-08 18:56:13-04:00,45420.78904,3718,,EDT,2024,5,8,18,56,75,4720,4870,5020,D0
A,2024-05-08 18:56:29-04:00,45420.78922,4893,,EDT,2024,5,8,18,56,150,5500,5800,6100,D0
B,2024-05-08 19:11:14-04:00,45420.79947,3923,,EDT,2024,5,8,19,11,75,4720,4870,5020,D0
A,2024-05-08 19:11:30-04:00,45420.79965,5005,,EDT,2024,5,8,19,11,150,5500,5800,6100,D0
B,2024-05-08 19:26:15-04:00,45420.8099,3775,,EDT,2024,5,8,19,26,75,4720,4870,5020,D0
A,2024-05-08 19:26:31-04:00,45420.81008,4953,,EDT,2024,5,8,19,26,150,5500,5800,6100,D0
B,2024-05-08 19:41:16-04:00,45420.82032,3903,,EDT,2024,5,8,19,41,75,4720,4870,5020,D0
A,2024-05-08 19:41:32-04:00,45420.82051,4938,,EDT,2024,5,8,19,41,150,5500,5800,6100,D0
B,2024-05-08 19:56:17-04:00,45420.83075,3879,,EDT,2024,5,8,19,56,75,4720,4870,5020,D0
A,2024-05-08 19:56:33-04:00,45420.83094,4954,,EDT,2024,5,8,19,56,150,5500,5800,6100,D0
B,2024-05-08 20:11:18-04:00,45420.84118,3902,,EDT,2024,5,8,20,11,75,4720,4870,5020,D0
A,2024-05-08 20:11:34-04:00,45420.84137,4847,,EDT,2024,5,8,20,11,150,5500,5800,6100,D0
B,2024-05-08 20:26:19-04:00,45420.85161,3951,,EDT,2024,5,8,20,26,75,4720,4870,5020,D0
B,2024-05-08 20:26:19-04:00,45420.85161,3951,,EDT,2024,5,8,20,26,75,4720,4870,5020,D0
A,2024-05-08 20:26:35-04:00,45420.85179,4779,,EDT,2024,5,8,20,26,150,5500,5800,6100,D0
A,2024-05-08 20:26:35-04:00,45420.85179,4779,,EDT,2024,5,8,20,26,150,5500,5800,6100,D0
B,2024-05-08 20:41:20-04:00,45420.86204,4060,,EDT,2024,5,8,20,41,75,4720,4870,5020,D0
A,2024-05-08 20:41:36-04:00,45420.86222,5070,,EDT,2024,5,8,20,41,150,5500,5800,6100,D0
B,2024-05-08 20:56:21-04:00,45420.87247,4005,,EDT,2024,5,8,20,56,75,4720,4870,5020,D0
A,2024-05-08 20:56:37-04:00,45420.87265,4927,,EDT,2024,5,8,20,56,150,5500,5800,6100,D0
B,2024-05-08 21:11:22-04:00,45420.88289,4047,,EDT,2024,5,8,21,11,75,4720,4870,5020,D0
A,2024-05-08 21:11:38-04:00,45420.88308,4802,,EDT,2024,5,8,21,11,150,5500,5800,6100,D0
B,2024-05-08 21:26:23-04:00,45420.89332,4053,,EDT,2024,5,8,21,26,75,4720,4870,5020,D0
A,2024-05-08 21:26:39-04:00,45420.89351,4854,,EDT,2024,5,8,21,26,150,5500,5800,6100,D0
B,2024-05-08 21:41:24-04:00,45420.90375,4064,,EDT,2024,5,8,21,41,75,4720,4870,5020,D0
A,2024-05-08 21:41:40-04:00,45420.90394,4779,,EDT,2024,5,8,21,41,150,5500,5800,6100,D0
B,2024-05-08 21:56:25-04:00,45420.91418,4101,,EDT,2024,5,8,21,56,75,4720,4870,5020,D0
A,2024-05-08 21:56:41-04:00,45420.91436,4727,,EDT,2024,5,8,21,56,150,5500,5800,6100,D0
B,2024-05-08 22:11:27-04:00,45420.92462,4006,,EDT,2024,5,8,22,11,75,4720,4870,5020,D0
A,2024-05-08 22:11:43-04:00,45420.9248,4633,,EDT,2024,5,8,22,11,150,5500,5800,6100,D0
B,2024-05-08 22:26:28-04:00,45420.93505,4008,,EDT,2024,5,8,22,26,75,4720,4870,5020,D0
A,2024-05-08 22:26:44-04:00,45420.93523,4577,,EDT,2024,5,8,22,26,150,5500,5800,6100,D0
B,2024-05-08 22:41:29-04:00,45420.94547,3881,,EDT,2024,5,8,22,41,75,4720,4870,5020,D0
